TYPE,DATE,START TIME,END TIME,USAGE (kWh),COST,NOTES
Electric usage,2024-09-08,16:00,16:29,0.11,$0.01
Electric usage,2024-09-08,16:30,16:59,0.20,$0.03
Electric usage,2024-09-08,17:00,17:29,0.10,$0.01
Electric usage,2024-09-08,17:30,17:59,0.09,$0.01
Electric usage,2024-09-08,18:00,18:29,0.15,$0.02
Electric usage,2024-09-08,18:30,18:59,0.38,$0.05
Electric usage,2024-09-08,19:00,19:29,0.29,$0.04
Electric usage,2024-09-08,19:30,19:59,0.28,$0.04
Electric usage,2024-09-08,20:00,20:29,0.23,$0.03
Electric usage,2024-09-08,20:30,20:59,0.22,$0.03
Electric usage,2024-09-08,21:00,21:29,0.14,$0.02
Electric usage,2024-09-08,21:30,21:59,0.15,$0.02
Electric usage,2024-09-08,22:00,22:29,0.14,$0.02
Electric usage,2024-09-08,22:30,22:59,0.13,$0.02
Electric usage,2024-09-08,23:00,23:29,0.12,$0.02
Electric usage,2024-09-08,23:30,23:59,0.12,$0.02
Electric usage,2024-09-09,00:00,00:29,0.10,$0.01
Electric usage,2024-09-09,00:30,00:59,0.13,$0.02
Electric usage,2024-09-09,01:00,01:29,0.12,$0.02
Electric usage,2024-09-09,01:30,01:59,0.12,$0.02
Electric usage,2024-09-09,02:00,02:29,0.11,$0.02
Electric usage,2024-09-09,02:30,02:59,0.11,$0.01
Electric usage,2024-09-09,03:00,03:29,0.11,$0.01
Electric usage,2024-09-09,03:30,03:59,0.13,$0.02
Electric usage,2024-09-09,04:00,04:29,0.11,$0.01
Electric usage,2024-09-09,04:30,04:59,0.11,$0.01
Electric usage,2024-09-09,05:00,05:29,0.13,$0.02
Electric usage,2024-09-09,05:30,05:59,0.16,$0.02
Electric usage,2024-09-09,06:00,06:29,0.25,$0.03
Electric usage,2024-09-09,06:30,06:59,0.27,$0.04
Electric usage,2024-09-09,07:00,07:29,0.28,$0.04
Electric usage,2024-09-09,07:30,07:59,0.23,$0.03
Electric usage,2024-09-09,08:00,08:29,0.11,$0.01
Electric usage,2024-09-09,08:30,08:59,0.09,$0.01
Electric usage,2024-09-09,09:00,09:29,0.07,$0.01
Electric usage,2024-09-09,09:30,09:59,0.09,$0.01
Electric usage,2024-09-09,10:00,10:29,0.10,$0.01
Electric usage,2024-09-09,10:30,10:59,0.09,$0.01
Electric usage,2024-09-09,11:00,11:29,0.10,$0.01
Electric usage,2024-09-09,11:30,11:59,0.10,$0.01
Electric usage,2024-09-09,12:00,12:29,0.10,$0.01
Electric usage,2024-09-09,12:30,12:59,0.10,$0.01
Electric usage,2024-09-09,13:00,13:29,0.13,$0.02
Electric usage,2024-09-09,13:30,13:59,0.20,$0.03
Electric usage,2024-09-09,14:00,14:29,0.48,$0.07
Electric usage,2024-09-09,14:30,14:59,0.16,$0.02
Electric usage,2024-09-09,15:00,15:29,0.44,$0.06
Electric usage,2024-09-09,15:30,15:59,0.24,$0.03
Electric usage,2024-09-09,16:00,16:29,0.20,$0.03
Electric usage,2024-09-09,16:30,16:59,0.08,$0.01
Electric usage,2024-09-09,17:00,17:29,0.08,$0.01
Electric usage,2024-09-09,17:30,17:59,0.67,$0.09
Electric usage,2024-09-09,18:00,18:29,0.83,$0.11
Electric usage,2024-09-09,18:30,18:59,1.17,$0.16
Electric usage,2024-09-09,19:00,19:29,0.90,$0.12
Electric usage,2024-09-09,19:30,19:59,0.82,$0.11
Electric usage,2024-09-09,20:00,20:29,0.99,$0.14
Electric usage,2024-09-09,20:30,20:59,0.89,$0.12
Electric usage,2024-09-09,21:00,21:29,1.34,$0.18
Electric usage,2024-09-09,21:30,21:59,1.24,$0.17
Electric usage,2024-09-09,22:00,22:29,0.84,$0.11
Electric usage,2024-09-09,22:30,22:59,0.84,$0.11
Electric usage,2024-09-09,23:00,23:29,0.81,$0.11
Electric usage,2024-09-09,23:30,23:59,0.82,$0.11
Electric usage,2024-09-10,00:00,00:29,0.82,$0.11
Electric usage,2024-09-10,00:30,00:59,0.84,$0.11
Electric usage,2024-09-10,01:00,01:29,0.81,$0.11
Electric usage,2024-09-10,01:30,01:59,0.81,$0.11
Electric usage,2024-09-10,02:00,02:29,0.82,$0.11
Electric usage,2024-09-10,02:30,02:59,0.83,$0.11
Electric usage,2024-09-10,03:00,03:29,0.82,$0.11
Electric usage,2024-09-10,03:30,03:59,0.81,$0.11
Electric usage,2024-09-10,04:00,04:29,0.83,$0.11
Electric usage,2024-09-10,04:30,04:59,0.83,$0.11
Electric usage,2024-09-10,05:00,05:29,0.94,$0.13
Electric usage,2024-09-10,05:30,05:59,0.86,$0.12
Electric usage,2024-09-10,06:00,06:29,0.84,$0.11
Electric usage,2024-09-10,06:30,06:59,0.88,$0.12
Electric usage,2024-09-10,07:00,07:29,0.76,$0.10
Electric usage,2024-09-10,07:30,07:59,1.02,$0.14
Electric usage,2024-09-10,08:00,08:29,0.93,$0.13
Electric usage,2024-09-10,08:30,08:59,1.13,$0.15
Electric usage,2024-09-10,09:00,09:29,0.93,$0.13
Electric usage,2024-09-10,09:30,09:59,0.82,$0.11
Electric usage,2024-09-10,10:00,10:29,0.19,$0.03
Electric usage,2024-09-10,10:30,10:59,0.89,$0.12
Electric usage,2024-09-10,11:00,11:29,0.19,$0.03
Electric usage,2024-09-10,11:30,11:59,0.51,$0.07
Electric usage,2024-09-10,12:00,12:29,0.33,$0.05
Electric usage,2024-09-10,12:30,12:59,0.35,$0.05
Electric usage,2024-09-10,13:00,13:29,0.25,$0.03
Electric usage,2024-09-10,13:30,13:59,0.24,$0.03
Electric usage,2024-09-10,14:00,14:29,0.64,$0.09
Electric usage,2024-09-10,14:30,14:59,0.68,$0.09
Electric usage,2024-09-10,15:00,15:29,0.94,$0.13
Electric usage,2024-09-10,15:30,15:59,0.99,$0.13
Electric usage,2024-09-10,16:00,16:29,0.75,$0.10
Electric usage,2024-09-10,16:30,16:59,0.22,$0.03
Electric usage,2024-09-10,17:00,17:29,0.24,$0.03
Electric usage,2024-09-10,17:30,17:59,0.22,$0.03
Electric usage,2024-09-10,18:00,18:29,0.28,$0.04
Electric usage,2024-09-10,18:30,18:59,1.09,$0.15
Electric usage,2024-09-10,19:00,19:29,1.23,$0.17
Electric usage,2024-09-10,19:30,19:59,1.53,$0.21
Electric usage,2024-09-10,20:00,20:29,1.11,$0.15
Electric usage,2024-09-10,20:30,20:59,1.32,$0.18
Electric usage,2024-09-10,21:00,21:29,1.17,$0.16
Electric usage,2024-09-10,21:30,21:59,1.67,$0.23
Electric usage,2024-09-10,22:00,22:29,1.22,$0.17
Electric usage,2024-09-10,22:30,22:59,0.84,$0.11
Electric usage,2024-09-10,23:00,23:29,0.82,$0.11
Electric usage,2024-09-10,23:30,23:59,0.83,$0.11
Electric usage,2024-09-11,00:00,00:29,0.83,$0.11
Electric usage,2024-09-11,00:30,00:59,0.83,$0.11
Electric usage,2024-09-11,01:00,01:29,0.83,$0.11
Electric usage,2024-09-11,01:30,01:59,0.83,$0.11
Electric usage,2024-09-11,02:00,02:29,0.83,$0.11
Electric usage,2024-09-11,02:30,02:59,0.83,$0.11
Electric usage,2024-09-11,03:00,03:29,0.83,$0.11
Electric usage,2024-09-11,03:30,03:59,0.83,$0.11
Electric usage,2024-09-11,04:00,04:29,0.81,$0.11
Electric usage,2024-09-11,04:30,04:59,0.81,$0.11
Electric usage,2024-09-11,05:00,05:29,1.08,$0.15
Electric usage,2024-09-11,05:30,05:59,0.83,$0.11
Electric usage,2024-09-11,06:00,06:29,0.84,$0.11
Electric usage,2024-09-11,06:30,06:59,1.14,$0.16
Electric usage,2024-09-11,07:00,07:29,0.88,$0.12
Electric usage,2024-09-11,07:30,07:59,0.86,$0.12
Electric usage,2024-09-11,08:00,08:29,0.19,$0.03
Electric usage,2024-09-11,08:30,08:59,0.41,$0.06
Electric usage,2024-09-11,09:00,09:29,0.12,$0.02
Electric usage,2024-09-11,09:30,09:59,0.14,$0.02
Electric usage,2024-09-11,10:00,10:29,0.13,$0.02
Electric usage,2024-09-11,10:30,10:59,0.21,$0.03
Electric usage,2024-09-11,11:00,11:29,0.20,$0.03
Electric usage,2024-09-11,11:30,11:59,0.11,$0.02
Electric usage,2024-09-11,12:00,12:29,0.30,$0.04
Electric usage,2024-09-11,12:30,12:59,0.19,$0.03
Electric usage,2024-09-11,13:00,13:29,0.20,$0.03
Electric usage,2024-09-11,13:30,13:59,0.11,$0.01
Electric usage,2024-09-11,14:00,14:29,0.11,$0.01
Electric usage,2024-09-11,14:30,14:59,0.21,$0.03
Electric usage,2024-09-11,15:00,15:29,0.15,$0.02
Electric usage,2024-09-11,15:30,15:59,0.14,$0.02
Electric usage,2024-09-11,16:00,16:29,0.09,$0.01
Electric usage,2024-09-11,16:30,16:59,0.10,$0.01
Electric usage,2024-09-11,17:00,17:29,0.18,$0.02
Electric usage,2024-09-11,17:30,17:59,1.08,$0.15
Electric usage,2024-09-11,18:00,18:29,1.01,$0.14
Electric usage,2024-09-11,18:30,18:59,1.22,$0.17
Electric usage,2024-09-11,19:00,19:29,0.91,$0.12
Electric usage,2024-09-11,19:30,19:59,0.99,$0.13
Electric usage,2024-09-11,20:00,20:29,1.16,$0.16
Electric usage,2024-09-11,20:30,20:59,0.97,$0.13
Electric usage,2024-09-11,21:00,21:29,1.08,$0.15
Electric usage,2024-09-11,21:30,21:59,1.32,$0.18
Electric usage,2024-09-11,22:00,22:29,1.37,$0.19
Electric usage,2024-09-11,22:30,22:59,1.27,$0.17
Electric usage,2024-09-11,23:00,23:29,1.23,$0.17
Electric usage,2024-09-11,23:30,23:59,1.27,$0.17
Electric usage,2024-09-12,00:00,00:29,1.23,$0.17
Electric usage,2024-09-12,00:30,00:59,1.21,$0.16
Electric usage,2024-09-12,01:00,01:29,1.27,$0.17
Electric usage,2024-09-12,01:30,01:59,1.22,$0.17
Electric usage,2024-09-12,02:00,02:29,1.22,$0.17
Electric usage,2024-09-12,02:30,02:59,1.17,$0.16
Electric usage,2024-09-12,03:00,03:29,1.18,$0.16
Electric usage,2024-09-12,03:30,03:59,1.17,$0.16
Electric usage,2024-09-12,04:00,04:29,1.12,$0.15
Electric usage,2024-09-12,04:30,04:59,1.14,$0.16
Electric usage,2024-09-12,05:00,05:29,1.14,$0.16
Electric usage,2024-09-12,05:30,05:59,1.27,$0.17
Electric usage,2024-09-12,06:00,06:29,1.35,$0.18
Electric usage,2024-09-12,06:30,06:59,1.22,$0.17
Electric usage,2024-09-12,07:00,07:29,1.23,$0.17
Electric usage,2024-09-12,07:30,07:59,0.92,$0.13
Electric usage,2024-09-12,08:00,08:29,0.95,$0.13
Electric usage,2024-09-12,08:30,08:59,0.73,$0.10
Electric usage,2024-09-12,09:00,09:29,0.65,$0.09
Electric usage,2024-09-12,09:30,09:59,0.86,$0.12
Electric usage,2024-09-12,10:00,10:29,0.86,$0.12
Electric usage,2024-09-12,10:30,10:59,0.86,$0.12
Electric usage,2024-09-12,11:00,11:29,0.89,$0.12
Electric usage,2024-09-12,11:30,11:59,1.09,$0.15
Electric usage,2024-09-12,12:00,12:29,0.96,$0.13
Electric usage,2024-09-12,12:30,12:59,1.19,$0.16
Electric usage,2024-09-12,13:00,13:29,0.93,$0.13
Electric usage,2024-09-12,13:30,13:59,1.20,$0.16
Electric usage,2024-09-12,14:00,14:29,0.96,$0.13
Electric usage,2024-09-12,14:30,14:59,1.59,$0.22
Electric usage,2024-09-12,15:00,15:29,1.41,$0.19
Electric usage,2024-09-12,15:30,15:59,1.11,$0.15
Electric usage,2024-09-12,16:00,16:29,1.18,$0.16
Electric usage,2024-09-12,16:30,16:59,1.71,$0.23
Electric usage,2024-09-12,17:00,17:29,2.10,$0.29
Electric usage,2024-09-12,17:30,17:59,2.01,$0.27
Electric usage,2024-09-12,18:00,18:29,1.98,$0.27
Electric usage,2024-09-12,18:30,18:59,2.20,$0.30
Electric usage,2024-09-12,19:00,19:29,0.39,$0.05
Electric usage,2024-09-12,19:30,19:59,0.39,$0.05
Electric usage,2024-09-12,20:00,20:29,0.59,$0.08
Electric usage,2024-09-12,20:30,20:59,1.31,$0.18
Electric usage,2024-09-12,21:00,21:29,1.82,$0.25
Electric usage,2024-09-12,21:30,21:59,1.30,$0.18
Electric usage,2024-09-12,22:00,22:29,0.60,$0.08
Electric usage,2024-09-12,22:30,22:59,0.62,$0.08
Electric usage,2024-09-12,23:00,23:29,0.59,$0.08
Electric usage,2024-09-12,23:30,23:59,0.58,$0.08
Electric usage,2024-09-13,00:00,00:29,0.58,$0.08
Electric usage,2024-09-13,00:30,00:59,0.54,$0.07
Electric usage,2024-09-13,01:00,01:29,0.55,$0.08
Electric usage,2024-09-13,01:30,01:59,0.48,$0.07
Electric usage,2024-09-13,02:00,02:29,0.51,$0.07
Electric usage,2024-09-13,02:30,02:59,0.87,$0.12
Electric usage,2024-09-13,03:00,03:29,0.92,$0.13
Electric usage,2024-09-13,03:30,03:59,0.17,$0.02
Electric usage,2024-09-13,04:00,04:29,0.33,$0.04
Electric usage,2024-09-13,04:30,04:59,0.12,$0.02
Electric usage,2024-09-13,05:00,05:29,0.40,$0.05
Electric usage,2024-09-13,05:30,05:59,0.10,$0.01
Electric usage,2024-09-13,06:00,06:29,0.36,$0.05
Electric usage,2024-09-13,06:30,06:59,0.14,$0.02
Electric usage,2024-09-13,07:00,07:29,0.12,$0.02
Electric usage,2024-09-13,07:30,07:59,0.53,$0.07
Electric usage,2024-09-13,08:00,08:29,0.10,$0.01
Electric usage,2024-09-13,08:30,08:59,0.39,$0.05
Electric usage,2024-09-13,09:00,09:29,0.14,$0.02
Electric usage,2024-09-13,09:30,09:59,0.29,$0.04
Electric usage,2024-09-13,10:00,10:29,0.20,$0.03
Electric usage,2024-09-13,10:30,10:59,0.12,$0.02
Electric usage,2024-09-13,11:00,11:29,0.38,$0.05
Electric usage,2024-09-13,11:30,11:59,0.09,$0.01
Electric usage,2024-09-13,12:00,12:29,0.39,$0.05
Electric usage,2024-09-13,12:30,12:59,0.11,$0.01
Electric usage,2024-09-13,13:00,13:29,0.21,$0.03
Electric usage,2024-09-13,13:30,13:59,0.30,$0.04
Electric usage,2024-09-13,14:00,14:29,0.12,$0.02
Electric usage,2024-09-13,14:30,14:59,0.39,$0.05
Electric usage,2024-09-13,15:00,15:29,0.15,$0.02
Electric usage,2024-09-13,15:30,15:59,0.41,$0.06
Electric usage,2024-09-13,16:00,16:29,0.11,$0.02
Electric usage,2024-09-13,16:30,16:59,0.79,$0.11
Electric usage,2024-09-13,17:00,17:29,0.48,$0.06
Electric usage,2024-09-13,17:30,17:59,0.75,$0.10
Electric usage,2024-09-13,18:00,18:29,0.51,$0.07
Electric usage,2024-09-13,18:30,18:59,0.18,$0.02
Electric usage,2024-09-13,19:00,19:29,0.85,$0.12
Electric usage,2024-09-13,19:30,19:59,0.16,$0.02
Electric usage,2024-09-13,20:00,20:29,0.60,$0.08
Electric usage,2024-09-13,20:30,20:59,0.32,$0.04
Electric usage,2024-09-13,21:00,21:29,0.18,$0.02
Electric usage,2024-09-13,21:30,21:59,0.30,$0.04
Electric usage,2024-09-13,22:00,22:29,0.29,$0.04
Electric usage,2024-09-13,22:30,22:59,0.30,$0.04
Electric usage,2024-09-13,23:00,23:29,0.40,$0.05
Electric usage,2024-09-13,23:30,23:59,1.01,$0.14
Electric usage,2024-09-14,00:00,00:29,0.76,$0.10
Electric usage,2024-09-14,00:30,00:59,0.29,$0.04
Electric usage,2024-09-14,01:00,01:29,0.29,$0.04
Electric usage,2024-09-14,01:30,01:59,0.28,$0.04
Electric usage,2024-09-14,02:00,02:29,0.28,$0.04
Electric usage,2024-09-14,02:30,02:59,0.28,$0.04
Electric usage,2024-09-14,03:00,03:29,0.29,$0.04
Electric usage,2024-09-14,03:30,03:59,0.28,$0.04
Electric usage,2024-09-14,04:00,04:29,0.27,$0.04
Electric usage,2024-09-14,04:30,04:59,0.27,$0.04
Electric usage,2024-09-14,05:00,05:29,0.58,$0.08
Electric usage,2024-09-14,05:30,05:59,1.01,$0.14
Electric usage,2024-09-14,06:00,06:29,0.37,$0.05
Electric usage,2024-09-14,06:30,06:59,0.35,$0.05
Electric usage,2024-09-14,07:00,07:29,0.31,$0.04
Electric usage,2024-09-14,07:30,07:59,0.32,$0.04
Electric usage,2024-09-14,08:00,08:29,0.30,$0.04
Electric usage,2024-09-14,08:30,08:59,0.28,$0.04
Electric usage,2024-09-14,09:00,09:29,0.28,$0.04
Electric usage,2024-09-14,09:30,09:59,0.27,$0.04
Electric usage,2024-09-14,10:00,10:29,0.27,$0.04
Electric usage,2024-09-14,10:30,10:59,0.29,$0.04
Electric usage,2024-09-14,11:00,11:29,1.01,$0.14
Electric usage,2024-09-14,11:30,11:59,0.83,$0.11
Electric usage,2024-09-14,12:00,12:29,0.29,$0.04
Electric usage,2024-09-14,12:30,12:59,0.28,$0.04
Electric usage,2024-09-14,13:00,13:29,0.28,$0.04
Electric usage,2024-09-14,13:30,13:59,0.30,$0.04
Electric usage,2024-09-14,14:00,14:29,0.31,$0.04
Electric usage,2024-09-14,14:30,14:59,0.34,$0.05
Electric usage,2024-09-14,15:00,15:29,0.39,$0.05
Electric usage,2024-09-14,15:30,15:59,1.14,$0.16
Electric usage,2024-09-14,16:00,16:29,0.70,$0.09
Electric usage,2024-09-14,16:30,16:59,1.47,$0.20
Electric usage,2024-09-14,17:00,17:29,1.58,$0.21
Electric usage,2024-09-14,17:30,17:59,1.19,$0.16
Electric usage,2024-09-14,18:00,18:29,0.50,$0.07
Electric usage,2024-09-14,18:30,18:59,0.43,$0.06
Electric usage,2024-09-14,19:00,19:29,0.34,$0.05
Electric usage,2024-09-14,19:30,19:59,0.32,$0.04
Electric usage,2024-09-14,20:00,20:29,0.35,$0.05
Electric usage,2024-09-14,20:30,20:59,0.40,$0.05
Electric usage,2024-09-14,21:00,21:29,1.01,$0.14
Electric usage,2024-09-14,21:30,21:59,0.39,$0.05
Electric usage,2024-09-14,22:00,22:29,0.35,$0.05
Electric usage,2024-09-14,22:30,22:59,0.75,$0.10
Electric usage,2024-09-14,23:00,23:29,1.05,$0.14
Electric usage,2024-09-14,23:30,23:59,0.34,$0.05
Electric usage,2024-09-15,00:00,00:29,0.33,$0.04
Electric usage,2024-09-15,00:30,00:59,0.40,$0.05
Electric usage,2024-09-15,01:00,01:29,0.34,$0.05
Electric usage,2024-09-15,01:30,01:59,0.33,$0.04
Electric usage,2024-09-15,02:00,02:29,0.33,$0.04
Electric usage,2024-09-15,02:30,02:59,0.33,$0.04
Electric usage,2024-09-15,03:00,03:29,0.33,$0.04
Electric usage,2024-09-15,03:30,03:59,0.31,$0.04
Electric usage,2024-09-15,04:00,04:29,0.38,$0.05
Electric usage,2024-09-15,04:30,04:59,1.04,$0.14
Electric usage,2024-09-15,05:00,05:29,0.71,$0.10
Electric usage,2024-09-15,05:30,05:59,0.31,$0.04
Electric usage,2024-09-15,06:00,06:29,0.31,$0.04
Electric usage,2024-09-15,06:30,06:59,0.29,$0.04
Electric usage,2024-09-15,07:00,07:29,0.30,$0.04
Electric usage,2024-09-15,07:30,07:59,0.22,$0.03
Electric usage,2024-09-15,08:00,08:29,0.22,$0.03
Electric usage,2024-09-15,08:30,08:59,0.27,$0.04
Electric usage,2024-09-15,09:00,09:29,0.25,$0.03
Electric usage,2024-09-15,09:30,09:59,0.70,$0.09
Electric usage,2024-09-15,10:00,10:29,0.49,$0.07
Electric usage,2024-09-15,10:30,10:59,0.86,$0.12
Electric usage,2024-09-15,11:00,11:29,0.50,$0.07
Electric usage,2024-09-15,11:30,11:59,0.41,$0.06
Electric usage,2024-09-15,12:00,12:29,0.39,$0.05
Electric usage,2024-09-15,12:30,12:59,0.61,$0.08
Electric usage,2024-09-15,13:00,13:29,0.77,$0.10
Electric usage,2024-09-15,13:30,13:59,0.08,$0.01
Electric usage,2024-09-15,14:00,14:29,0.42,$0.06
Electric usage,2024-09-15,14:30,14:59,1.19,$0.16
Electric usage,2024-09-15,15:00,15:29,0.66,$0.09
Electric usage,2024-09-15,15:30,15:59,0.78,$0.11
Electric usage,2024-09-15,16:00,16:29,0.80,$0.11
Electric usage,2024-09-15,16:30,16:59,0.57,$0.08
Electric usage,2024-09-15,17:00,17:29,0.62,$0.08
Electric usage,2024-09-15,17:30,17:59,0.45,$0.06
Electric usage,2024-09-15,18:00,18:29,0.11,$0.01
Electric usage,2024-09-15,18:30,18:59,0.71,$0.10
Electric usage,2024-09-15,19:00,19:29,0.14,$0.02
Electric usage,2024-09-15,19:30,19:59,0.15,$0.02
Electric usage,2024-09-15,20:00,20:29,0.11,$0.01
Electric usage,2024-09-15,20:30,20:59,0.13,$0.02
Electric usage,2024-09-15,21:00,21:29,0.14,$0.02
Electric usage,2024-09-15,21:30,21:59,0.68,$0.09
Electric usage,2024-09-15,22:00,22:29,1.16,$0.16
Electric usage,2024-09-15,22:30,22:59,0.43,$0.06
Electric usage,2024-09-15,23:00,23:29,0.12,$0.02
Electric usage,2024-09-15,23:30,23:59,0.12,$0.02
Electric usage,2024-09-16,00:00,00:29,0.10,$0.01
Electric usage,2024-09-16,00:30,00:59,0.14,$0.02
Electric usage,2024-09-16,01:00,01:29,0.25,$0.03
Electric usage,2024-09-16,01:30,01:59,0.68,$0.09
Electric usage,2024-09-16,02:00,02:29,0.60,$0.08
Electric usage,2024-09-16,02:30,02:59,0.50,$0.07
Electric usage,2024-09-16,03:00,03:29,0.53,$0.07
Electric usage,2024-09-16,03:30,03:59,0.97,$0.13
Electric usage,2024-09-16,04:00,04:29,1.20,$0.16
Electric usage,2024-09-16,04:30,04:59,0.55,$0.07
Electric usage,2024-09-16,05:00,05:29,0.60,$0.08
Electric usage,2024-09-16,05:30,05:59,0.50,$0.07
Electric usage,2024-09-16,06:00,06:29,0.41,$0.06
Electric usage,2024-09-16,06:30,06:59,0.43,$0.06
Electric usage,2024-09-16,07:00,07:29,0.37,$0.05
Electric usage,2024-09-16,07:30,07:59,0.39,$0.05
Electric usage,2024-09-16,08:00,08:29,0.44,$0.06
Electric usage,2024-09-16,08:30,08:59,0.47,$0.06
Electric usage,2024-09-16,09:00,09:29,0.95,$0.13
Electric usage,2024-09-16,09:30,09:59,0.85,$0.12
Electric usage,2024-09-16,10:00,10:29,0.67,$0.09
Electric usage,2024-09-16,10:30,10:59,0.45,$0.06
Electric usage,2024-09-16,11:00,11:29,1.34,$0.18
Electric usage,2024-09-16,11:30,11:59,1.61,$0.22
Electric usage,2024-09-16,12:00,12:29,0.94,$0.13
Electric usage,2024-09-16,12:30,12:59,2.04,$0.28
Electric usage,2024-09-16,13:00,13:29,0.41,$0.06
Electric usage,2024-09-16,13:30,13:59,0.99,$0.14
Electric usage,2024-09-16,14:00,14:29,0.35,$0.05
Electric usage,2024-09-16,14:30,14:59,1.28,$0.17
Electric usage,2024-09-16,15:00,15:29,0.92,$0.12
Electric usage,2024-09-16,15:30,15:59,1.15,$0.16
Electric usage,2024-09-16,16:00,16:29,1.02,$0.14
Electric usage,2024-09-16,16:30,16:59,0.38,$0.05
Electric usage,2024-09-16,17:00,17:29,1.37,$0.19
Electric usage,2024-09-16,17:30,17:59,0.44,$0.06
Electric usage,2024-09-16,18:00,18:29,0.69,$0.09
Electric usage,2024-09-16,18:30,18:59,0.98,$0.13
Electric usage,2024-09-16,19:00,19:29,1.01,$0.14
Electric usage,2024-09-16,19:30,19:59,1.06,$0.14
Electric usage,2024-09-16,20:00,20:29,1.07,$0.15
Electric usage,2024-09-16,20:30,20:59,0.99,$0.14
Electric usage,2024-09-16,21:00,21:29,1.96,$0.27
Electric usage,2024-09-16,21:30,21:59,1.78,$0.24
Electric usage,2024-09-16,22:00,22:29,0.83,$0.11
Electric usage,2024-09-16,22:30,22:59,0.55,$0.08
Electric usage,2024-09-16,23:00,23:29,0.57,$0.08
Electric usage,2024-09-16,23:30,23:59,0.54,$0.07
Electric usage,2024-09-17,00:00,00:29,0.53,$0.07
Electric usage,2024-09-17,00:30,00:59,0.84,$0.11
Electric usage,2024-09-17,01:00,01:29,0.55,$0.07
Electric usage,2024-09-17,01:30,01:59,0.77,$0.11
Electric usage,2024-09-17,02:00,02:29,0.46,$0.06
Electric usage,2024-09-17,02:30,02:59,0.53,$0.07
Electric usage,2024-09-17,03:00,03:29,0.70,$0.09
Electric usage,2024-09-17,03:30,03:59,0.45,$0.06
Electric usage,2024-09-17,04:00,04:29,0.70,$0.10
Electric usage,2024-09-17,04:30,04:59,0.38,$0.05
Electric usage,2024-09-17,05:00,05:29,0.69,$0.09
Electric usage,2024-09-17,05:30,05:59,0.39,$0.05
Electric usage,2024-09-17,06:00,06:29,0.37,$0.05
Electric usage,2024-09-17,06:30,06:59,0.68,$0.09
Electric usage,2024-09-17,07:00,07:29,0.69,$0.09
Electric usage,2024-09-17,07:30,07:59,0.53,$0.07
Electric usage,2024-09-17,08:00,08:29,0.16,$0.02
Electric usage,2024-09-17,08:30,08:59,0.39,$0.05
Electric usage,2024-09-17,09:00,09:29,0.30,$0.04
Electric usage,2024-09-17,09:30,09:59,0.29,$0.04
Electric usage,2024-09-17,10:00,10:29,0.45,$0.06
Electric usage,2024-09-17,10:30,10:59,0.17,$0.02
Electric usage,2024-09-17,11:00,11:29,0.42,$0.06
Electric usage,2024-09-17,11:30,11:59,0.20,$0.03
Electric usage,2024-09-17,12:00,12:29,1.10,$0.15
Electric usage,2024-09-17,12:30,12:59,0.82,$0.11
Electric usage,2024-09-17,13:00,13:29,0.99,$0.13
Electric usage,2024-09-17,13:30,13:59,0.87,$0.12
Electric usage,2024-09-17,14:00,14:29,0.11,$0.01
Electric usage,2024-09-17,14:30,14:59,0.96,$0.13
Electric usage,2024-09-17,15:00,15:29,0.22,$0.03
Electric usage,2024-09-17,15:30,15:59,0.79,$0.11
Electric usage,2024-09-17,16:00,16:29,0.69,$0.09
Electric usage,2024-09-17,16:30,16:59,0.99,$0.13
Electric usage,2024-09-17,17:00,17:29,0.90,$0.12
Electric usage,2024-09-17,17:30,17:59,1.87,$0.25
Electric usage,2024-09-17,18:00,18:29,2.01,$0.27
Electric usage,2024-09-17,18:30,18:59,1.09,$0.15
Electric usage,2024-09-17,19:00,19:29,0.53,$0.07
Electric usage,2024-09-17,19:30,19:59,0.65,$0.09
Electric usage,2024-09-17,20:00,20:29,0.30,$0.04
Electric usage,2024-09-17,20:30,20:59,0.54,$0.07
Electric usage,2024-09-17,21:00,21:29,0.21,$0.03
Electric usage,2024-09-17,21:30,21:59,0.66,$0.09
Electric usage,2024-09-17,22:00,22:29,0.43,$0.06
Electric usage,2024-09-17,22:30,22:59,0.57,$0.08
Electric usage,2024-09-17,23:00,23:29,0.52,$0.07
Electric usage,2024-09-17,23:30,23:59,0.54,$0.07
Electric usage,2024-09-18,00:00,00:29,0.49,$0.07
Electric usage,2024-09-18,00:30,00:59,0.51,$0.07
Electric usage,2024-09-18,01:00,01:29,0.47,$0.06
Electric usage,2024-09-18,01:30,01:59,0.46,$0.06
Electric usage,2024-09-18,02:00,02:29,0.47,$0.06
Electric usage,2024-09-18,02:30,02:59,0.56,$0.08
Electric usage,2024-09-18,03:00,03:29,1.11,$0.15
Electric usage,2024-09-18,03:30,03:59,0.83,$0.11
Electric usage,2024-09-18,04:00,04:29,0.38,$0.05
Electric usage,2024-09-18,04:30,04:59,0.36,$0.05
Electric usage,2024-09-18,05:00,05:29,0.34,$0.05
Electric usage,2024-09-18,05:30,05:59,0.34,$0.05
Electric usage,2024-09-18,06:00,06:29,0.58,$0.08
Electric usage,2024-09-18,06:30,06:59,0.51,$0.07
Electric usage,2024-09-18,07:00,07:29,0.47,$0.06
Electric usage,2024-09-18,07:30,07:59,0.29,$0.04
Electric usage,2024-09-18,08:00,08:29,0.20,$0.03
